pigID,pigID_blind,age_days,age_days_edit,age_week,gender_cohort,Study_group,housing,sampling,biome_study,variableid,group,variable,amr_biome,indices,value,animal_prev,amr_prev
370,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.linco,ENT,Lincosamides,Lincomycin,Ent.linco,4.575187845,1,0.781064389
365,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.linco,ENT,Lincosamides,Lincomycin,Ent.linco,4.394451681,1,0.80406825
372,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.linco,ENT,Lincosamides,Lincomycin,Ent.linco,4.10720997,1,0.740164663
362,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.linco,ENT,Lincosamides,Lincomycin,Ent.linco,4.394451681,1,0.8214732
367,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.linco,ENT,Lincosamides,Lincomycin,Ent.linco,4.619093331,1,0.835949069
373,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.linco,ENT,Lincosamides,Lincomycin,Ent.linco,4.72916479,1,0.845624029
368,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.linco,ENT,Lincosamides,Lincomycin,Ent.linco,4.702430536,1,0.839816603
292,1,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.380211242,1,0.532360609
296,2,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
389,7,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.380211242,1,0.549528753
391,8,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
388,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
394,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
363,3,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
366,4,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.10720997,1,0.663778014
369,5,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.10720997,1,0.622881064
379,6,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
361,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.806179974,1,0.613094323
370,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.283301229,1,0.675629744
365,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
372,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
362,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
367,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
373,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
368,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,,0,0
292,1,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.602059991,1,0.543442196
296,2,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.380211242,1,0.532360609
389,7,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.204119983,1,0.492756253
391,8,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
388,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.748188027,1,0.571928401
394,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
363,3,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.10720997,1,0.645887057
366,4,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.806179974,1,0.620343887
369,5,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.459392488,1,0.67151973
379,6,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
361,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
370,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
365,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.350248018,1,0.64902628
372,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
362,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.982271233,1,0.614735915
367,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
373,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
368,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
292,1,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.944482672,1,0.62316735
296,2,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
389,7,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.748188027,1,0.568671212
391,8,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.903089987,1,0.593181482
388,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.204119983,1,0.484155924
394,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.350248018,1,0.667645208
363,3,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
366,4,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
369,5,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
379,6,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.10720997,1,0.646858035
361,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.204119983,1,0.653155778
370,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.283301229,1,0.652983373
365,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
372,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
362,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.408239965,1,0.660737542
367,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
373,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
368,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
292,1,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.982271233,1,0.603433484
296,2,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.681241237,1,0.564970793
389,7,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
391,8,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
388,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.505149978,1,0.521637225
394,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.408239965,1,0.66051065
363,3,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
366,4,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
369,5,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
379,6,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
361,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
370,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.806179974,1,0.587880104
365,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.350248018,1,0.645285444
372,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
362,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.546542663,1,0.705074796
367,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
373,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
368,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
292,1,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.806179974,1,0.616546635
296,2,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.857332496,1,0.59855088
389,7,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
391,8,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
388,,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
394,,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
363,3,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.760422483,1,0.730966377
366,4,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
369,5,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
379,6,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
361,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.204119983,1,0.652362667
370,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
365,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
372,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
362,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
367,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
373,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
368,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
292,1,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.602059991,1,0.560312909
296,2,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.748188027,1,0.615928194
389,7,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.857332496,1,0.561282455
391,8,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
388,,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
394,,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
363,3,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
366,4,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
369,5,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.10720997,1,0.60221998
379,6,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
361,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
370,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
365,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.10720997,1,0.622365448
372,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
362,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
367,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
373,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
368,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
292,1,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.380211242,1,0.512842154
296,2,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
389,7,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.204119983,1,0.497190438
391,8,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
388,,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
394,,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
363,3,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.10720997,1,0.636191645
366,4,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
369,5,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
379,6,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
361,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
370,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.806179974,1,0.585346052
365,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.546542663,1,0.68837477
372,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
362,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
367,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
373,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
368,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
292,1,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.017033339,1,0.606282147
296,2,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.982271233,1,0.617937902
389,7,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
391,8,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
388,,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
394,,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
363,3,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.505149978,1,0.712895075
366,4,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.806179974,1,0.588543626
